# realtime, hour, min, alt, baseline, rate, SC
44667.580555557 01 56 32.09 116.59 673.60 0.09
44667.581250001 01 57 31.98 116.60 672.54 0.09
44667.581944446 01 58 31.87 116.60 671.57 0.09
44667.582638890 01 59 31.76 116.60 670.60 0.09
44667.583333335 02 00 31.65 116.60 669.64 0.09
44667.584027779 02 01 31.54 116.61 668.67 0.09
44667.584722223 02 02 31.43 116.61 667.70 0.09
44667.585416668 02 03 31.32 116.61 666.73 0.08
44667.586111112 02 04 31.21 116.61 665.76 0.08
44667.586805557 02 05 31.10 116.61 664.78 0.08
44667.587500001 02 06 30.99 116.62 663.80 0.08
44667.588194446 02 07 30.88 116.62 662.70 0.08
44667.588888890 02 08 30.77 116.62 661.61 0.08
44667.589583335 02 09 30.65 116.62 660.51 0.08
44667.590277779 02 10 30.54 116.62 659.41 0.08
44667.590972223 02 11 30.43 116.62 658.32 0.08
44667.591666668 02 12 30.32 116.62 657.22 0.08
44667.592361112 02 13 30.21 116.62 656.12 0.08
44667.593055557 02 14 30.10 116.62 655.02 0.08
44667.593750001 02 15 29.99 116.62 653.90 0.08
44667.594444446 02 16 29.88 116.62 652.68 0.08
44667.595138890 02 17 29.76 116.62 651.46 0.08
44667.595833335 02 18 29.65 116.62 650.23 0.08
44667.596527779 02 19 29.54 116.61 649.01 0.08
44667.597222223 02 20 29.43 116.61 647.78 0.08
44667.597916668 02 21 29.32 116.61 646.55 0.08
44667.598611112 02 22 29.21 116.61 645.33 0.08
44667.599305557 02 23 29.09 116.61 644.10 0.09
44667.600000001 02 24 28.98 116.61 642.87 0.09
44667.600694446 02 25 28.87 116.60 641.64 0.09
44667.601388890 02 26 28.76 116.60 640.42 0.09
44667.602083335 02 27 28.65 116.60 639.19 0.09
44667.602777779 02 28 28.53 116.60 637.96 0.09
44667.603472224 02 29 28.42 116.59 636.73 0.09
44667.604166668 02 30 28.31 116.59 635.50 0.09
44667.604861112 02 31 28.20 116.59 634.26 0.09
44667.605555557 02 32 28.09 116.58 633.03 0.09
44667.606250001 02 33 27.97 116.58 631.77 0.09
44667.606944446 02 34 27.86 116.57 630.42 0.09
44667.607638890 02 35 27.75 116.57 629.06 0.09
44667.608333335 02 36 27.64 116.56 627.71 0.09
44667.609027779 02 37 27.52 116.56 626.35 0.09
44667.609722224 02 38 27.41 116.55 624.99 0.09
44667.610416668 02 39 27.30 116.55 623.64 0.09
44667.611111112 02 40 27.19 116.54 622.28 0.09
44667.611805557 02 41 27.07 116.54 620.93 0.09
44667.612500001 02 42 26.96 116.53 619.57 0.09
44667.613194446 02 43 26.85 116.53 618.21 0.09
44667.613888890 02 44 26.74 116.52 616.85 0.09
44667.614583335 02 45 26.62 116.51 615.50 0.09
44667.615277779 02 46 26.51 116.51 614.14 0.09
44667.615972224 02 47 26.40 116.50 612.78 0.09
44667.616666668 02 48 26.29 116.49 611.43 0.09
44667.617361112 02 49 26.17 116.49 610.07 0.09
44667.618055557 02 50 26.06 116.48 608.71 0.09
44667.618750001 02 51 25.95 116.47 607.30 0.09
44667.619444446 02 52 25.84 116.46 605.82 0.09
44667.620138890 02 53 25.73 116.46 604.34 0.09
44667.620833335 02 54 25.61 116.45 602.86 0.09
44667.621527779 02 55 25.50 116.44 601.38 0.09
44667.622222224 02 56 25.39 116.43 599.90 0.09
44667.622916668 02 57 25.28 116.42 598.42 0.09
44667.623611112 02 58 25.16 116.41 596.94 0.09
44667.624305557 02 59 25.05 116.40 595.46 0.09
44667.625000001 03 00 24.94 116.39 593.91 0.09
44667.625694446 03 01 24.83 116.38 592.31 0.09
44667.626388890 03 02 24.71 116.37 590.71 0.09
44667.627083335 03 03 24.60 116.36 589.10 0.09
44667.627777779 03 04 24.49 116.35 587.50 0.09
44667.628472224 03 05 24.38 116.34 585.90 0.09
44667.629166668 03 06 24.26 116.33 584.30 0.09
44667.629861112 03 07 24.15 116.32 582.70 0.09
44667.630555557 03 08 24.04 116.31 581.10 0.09
44667.631250001 03 09 23.93 116.30 579.42 0.09
44667.631944446 03 10 23.82 116.29 577.70 0.09
44667.632638890 03 11 23.70 116.28 575.98 0.09
44667.633333335 03 12 23.59 116.26 574.26 0.09
44667.634027779 03 13 23.48 116.25 572.54 0.09
44667.634722224 03 14 23.37 116.24 570.82 0.09
44667.635416668 03 15 23.26 116.23 569.10 0.09
44667.636111113 03 16 23.14 116.21 567.38 0.09
44667.636805557 03 17 23.03 116.20 565.67 0.09
44667.637500001 03 18 22.92 116.19 563.95 0.09
44667.638194446 03 19 22.81 116.17 562.23 0.09
44667.638888890 03 20 22.70 116.16 560.52 0.09
44667.639583335 03 21 22.59 116.15 558.81 0.09
44667.640277779 03 22 22.47 116.13 557.09 0.09
44667.640972224 03 23 22.36 116.12 555.38 0.09
44667.641666668 03 24 22.25 116.10 553.67 0.09
44667.642361113 03 25 22.14 116.09 551.96 0.09
44667.643055557 03 26 22.03 116.07 550.25 0.09
44667.643750001 03 27 21.92 116.06 548.36 0.09
44667.644444446 03 28 21.81 116.04 546.41 0.09
44667.645138890 03 29 21.70 116.03 544.45 0.09
44667.645833335 03 30 21.58 116.01 542.51 0.09
44667.646527779 03 31 21.47 115.99 540.56 0.09
44667.647222224 03 32 21.36 115.98 538.61 0.09
44667.647916668 03 33 21.25 115.96 536.66 0.09
44667.648611113 03 34 21.14 115.94 534.72 0.09
44667.649305557 03 35 21.03 115.93 532.77 0.09
44667.650000001 03 36 20.92 115.91 530.83 0.09
44667.650694446 03 37 20.81 115.89 528.89 0.09
44667.651388890 03 38 20.70 115.87 526.95 0.09
44667.652083335 03 39 20.59 115.85 525.01 0.09
44667.652777779 03 40 20.48 115.84 523.08 0.09
44667.653472224 03 41 20.37 115.82 521.14 0.09
44667.654166668 03 42 20.26 115.80 519.21 0.09
44667.654861113 03 43 20.15 115.78 517.28 0.09
44667.655555557 03 44 20.04 115.76 515.35 0.09
44667.656250001 03 45 19.93 115.74 513.26 0.09
44667.656944446 03 46 19.82 115.72 511.09 0.09
44667.657638890 03 47 19.71 115.70 508.92 0.09
44667.658333335 03 48 19.60 115.68 506.76 0.09
44667.659027779 03 49 19.49 115.66 504.60 0.09
44667.659722224 03 50 19.38 115.64 502.44 0.09
44667.660416668 03 51 19.27 115.62 500.28 0.09
44667.661111113 03 52 19.16 115.59 498.12 0.09
44667.661805557 03 53 19.05 115.57 495.96 0.09
44667.662500001 03 54 18.94 115.55 493.81 0.09
44667.663194446 03 55 18.83 115.53 491.66 0.09
44667.663888890 03 56 18.73 115.51 489.51 0.09
44667.664583335 03 57 18.62 115.48 487.36 0.09
44667.665277779 03 58 18.51 115.46 485.22 0.09
44667.665972224 03 59 18.40 115.44 483.08 0.09
44667.666666668 04 00 18.29 115.41 480.94 0.09
44667.667361113 04 01 18.18 115.39 478.80 0.09
44667.668055557 04 02 18.08 115.37 476.66 0.09
44667.668750002 04 03 17.97 115.34 474.42 0.09
44667.669444446 04 04 17.86 115.32 471.94 0.09
44667.670138890 04 05 17.75 115.29 469.45 0.09
44667.670833335 04 06 17.64 115.27 466.97 0.09
44667.671527779 04 07 17.54 115.24 464.49 0.09
44667.672222224 04 08 17.43 115.22 462.02 0.09
44667.672916668 04 09 17.32 115.19 459.55 0.09
44667.673611113 04 10 17.21 115.16 457.08 0.09
44667.674305557 04 11 17.11 115.14 454.61 0.09
44667.675000002 04 12 17.00 115.11 452.15 0.09
44667.675694446 04 13 16.89 115.08 449.69 0.09
44667.676388890 04 14 16.79 115.06 447.23 0.09
44667.677083335 04 15 16.68 115.03 444.78 0.09
44667.677777779 04 16 16.57 115.00 442.32 0.09
44667.678472224 04 17 16.47 114.97 439.88 0.09
44667.679166668 04 18 16.36 114.94 437.43 0.09
44667.679861113 04 19 16.26 114.91 434.99 0.09
44667.680555557 04 20 16.15 114.89 432.55 0.09
44667.681250002 04 21 16.04 114.86 430.12 0.09
44667.681944446 04 22 15.94 114.83 427.55 0.09
44667.682638890 04 23 15.83 114.80 424.89 0.09
44667.683333335 04 24 15.73 114.77 422.23 0.09
44667.684027779 04 25 15.62 114.74 419.58 0.09
44667.684722224 04 26 15.52 114.70 416.93 0.09
44667.685416668 04 27 15.41 114.67 414.29 0.09
44667.686111113 04 28 15.31 114.64 411.65 0.09
