# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 20 30 34.47 136.24 69.43 120.19 96.16
2023 05 04 20 31 34.30 136.07 69.14 120.18 96.26
2023 05 04 20 32 34.13 135.90 68.85 120.18 96.35
2023 05 04 20 33 33.96 135.73 68.56 120.18 96.45
2023 05 04 20 34 33.79 135.57 68.27 120.18 96.55
2023 05 04 20 35 33.62 135.40 67.98 120.18 96.65
2023 05 04 20 36 33.45 135.24 67.69 120.18 96.74
2023 05 04 20 37 33.28 135.07 67.39 120.18 96.84
2023 05 04 20 38 33.11 134.91 67.10 120.18 96.93
2023 05 04 20 39 32.94 134.75 66.81 120.18 97.03
2023 05 04 20 40 32.77 134.59 66.51 120.18 97.12
2023 05 04 20 41 32.60 134.43 66.21 120.18 97.21
2023 05 04 20 42 32.43 134.27 65.92 120.18 97.31
2023 05 04 20 43 32.26 134.12 65.62 120.18 97.40
2023 05 04 20 44 32.09 133.96 65.32 120.18 97.49
2023 05 04 20 45 31.92 133.81 65.03 120.18 97.58
2023 05 04 20 46 31.75 133.65 64.73 120.18 97.67
2023 05 04 20 47 31.59 133.50 64.43 120.18 97.75
2023 05 04 20 48 31.42 133.35 64.13 120.18 97.84
2023 05 04 20 49 31.25 133.20 63.83 120.18 97.93
2023 05 04 20 50 31.08 133.05 63.52 120.18 98.01
2023 05 04 20 51 30.91 132.90 63.22 120.18 98.10
2023 05 04 20 52 30.74 132.76 62.92 120.18 98.18
2023 05 04 20 53 30.57 132.61 62.62 120.18 98.26
2023 05 04 20 54 30.40 132.47 62.31 120.18 98.34
2023 05 04 20 55 30.23 132.32 62.01 120.18 98.42
2023 05 04 20 56 30.06 132.18 61.70 120.18 98.50
2023 05 04 20 57 29.89 132.04 61.40 120.18 98.58
2023 05 04 20 58 29.72 131.90 61.09 120.18 98.65
2023 05 04 20 59 29.55 131.76 60.79 120.18 98.73
2023 05 04 21 00 29.38 131.63 60.48 120.18 98.80
2023 05 04 21 01 29.22 131.49 60.17 120.18 98.87
2023 05 04 21 02 29.05 131.36 59.86 120.18 98.94
2023 05 04 21 03 28.88 131.23 59.55 120.18 99.01
2023 05 04 21 04 28.71 131.10 59.25 120.18 99.07
2023 05 04 21 05 28.54 130.97 58.94 120.18 99.14
2023 05 04 21 06 28.37 130.84 58.63 120.18 99.20
2023 05 04 21 07 28.20 130.71 58.31 120.18 99.26
2023 05 04 21 08 28.03 130.59 58.00 120.19 99.32
