# realtime, hour, min, alt, baseline, rate, SC
44670.481250001 23 33 48.85 92.55 579.77 0.61
44670.481944445 23 34 49.05 92.79 580.38 0.61
44670.482638890 23 35 49.25 93.03 580.86 0.61
44670.483333334 23 36 49.44 93.27 581.35 0.60
44670.484027779 23 37 49.64 93.50 581.83 0.60
44670.484722223 23 38 49.84 93.74 582.32 0.60
44670.485416668 23 39 50.04 93.98 582.84 0.60
44670.486111112 23 40 50.24 94.21 583.49 0.60
44670.486805556 23 41 50.44 94.44 584.13 0.60
44670.487500001 23 42 50.63 94.67 584.78 0.59
44670.488194445 23 43 50.83 94.90 585.43 0.59
44670.488888890 23 44 51.03 95.13 586.05 0.59
44670.489583334 23 45 51.23 95.36 586.53 0.59
44670.490277779 23 46 51.42 95.59 587.02 0.59
44670.490972223 23 47 51.62 95.82 587.50 0.59
44670.491666668 23 48 51.82 96.04 587.99 0.58
44670.492361112 23 49 52.02 96.27 588.47 0.58
44670.493055556 23 50 52.21 96.49 588.95 0.58
44670.493750001 23 51 52.41 96.71 589.44 0.58
44670.494444445 23 52 52.61 96.93 589.92 0.58
44670.495138890 23 53 52.80 97.15 590.40 0.58
44670.495833334 23 54 53.00 97.37 590.88 0.58
44670.496527779 23 55 53.20 97.59 591.36 0.57
44670.497222223 23 56 53.39 97.80 591.85 0.57
44670.497916668 23 57 53.59 98.02 592.33 0.57
44670.498611112 23 58 53.78 98.23 592.81 0.57
44670.499305557 23 59 53.98 98.45 593.29 0.57
44670.500000001 00 00 54.18 98.66 593.77 0.57
44670.500694445 00 01 54.37 98.87 594.25 0.57
44670.501388890 00 02 54.57 99.08 594.73 0.56
44670.502083334 00 03 54.76 99.29 595.21 0.56
44670.502777779 00 04 54.96 99.50 595.69 0.56
44670.503472223 00 05 55.15 99.70 596.16 0.56
44670.504166668 00 06 55.35 99.91 596.64 0.56
44670.504861112 00 07 55.54 100.11 597.12 0.56
44670.505555557 00 08 55.74 100.32 597.60 0.56
44670.506250001 00 09 55.93 100.52 598.07 0.55
44670.506944445 00 10 56.13 100.72 598.45 0.55
44670.507638890 00 11 56.32 100.92 598.76 0.55
44670.508333334 00 12 56.51 101.12 599.08 0.55
44670.509027779 00 13 56.71 101.31 599.40 0.55
44670.509722223 00 14 56.90 101.51 599.71 0.55
44670.510416668 00 15 57.09 101.71 600.10 0.55
44670.511111112 00 16 57.29 101.90 600.58 0.54
44670.511805557 00 17 57.48 102.09 601.05 0.54
44670.512500001 00 18 57.67 102.29 601.52 0.54
44670.513194445 00 19 57.86 102.48 601.99 0.54
44670.513888890 00 20 58.06 102.67 602.42 0.54
44670.514583334 00 21 58.25 102.86 602.73 0.54
44670.515277779 00 22 58.44 103.04 603.05 0.54
44670.515972223 00 23 58.63 103.23 603.36 0.54
44670.516666668 00 24 58.82 103.42 603.67 0.53
44670.517361112 00 25 59.01 103.60 603.99 0.53
44670.518055557 00 26 59.20 103.78 604.46 0.53
44670.518750001 00 27 59.39 103.97 604.93 0.53
44670.519444445 00 28 59.58 104.15 605.39 0.53
44670.520138890 00 29 59.77 104.33 605.86 0.53
44670.520833334 00 30 59.96 104.51 606.32 0.53
44670.521527779 00 31 60.15 104.68 606.66 0.53
44670.522222223 00 32 60.34 104.86 606.97 0.52
44670.522916668 00 33 60.53 105.03 607.28 0.52
44670.523611112 00 34 60.72 105.21 607.59 0.52
44670.524305557 00 35 60.91 105.38 607.89 0.52
44670.525000001 00 36 61.10 105.55 608.20 0.52
44670.525694445 00 37 61.28 105.73 608.51 0.52
44670.526388890 00 38 61.47 105.90 608.81 0.52
44670.527083334 00 39 61.66 106.06 609.12 0.52
44670.527777779 00 40 61.84 106.23 609.42 0.51
44670.528472223 00 41 62.03 106.40 609.73 0.51
44670.529166668 00 42 62.21 106.56 610.03 0.51
44670.529861112 00 43 62.40 106.73 610.33 0.51
44670.530555557 00 44 62.58 106.89 610.64 0.51
44670.531250001 00 45 62.77 107.05 610.94 0.51
44670.531944446 00 46 62.95 107.21 611.24 0.51
44670.532638890 00 47 63.14 107.37 611.54 0.51
44670.533333334 00 48 63.32 107.53 611.84 0.51
44670.534027779 00 49 63.50 107.69 612.14 0.50
44670.534722223 00 50 63.68 107.85 612.43 0.50
44670.535416668 00 51 63.87 108.00 612.73 0.50
44670.536111112 00 52 64.05 108.16 612.99 0.50
44670.536805557 00 53 64.23 108.31 613.14 0.50
44670.537500001 00 54 64.41 108.46 613.28 0.50
44670.538194446 00 55 64.59 108.61 613.43 0.50
44670.538888890 00 56 64.77 108.76 613.58 0.50
44670.539583334 00 57 64.95 108.91 613.72 0.50
44670.540277779 00 58 65.12 109.06 613.97 0.50
44670.540972223 00 59 65.30 109.21 614.26 0.49
44670.541666668 01 00 65.48 109.35 614.55 0.49
44670.542361112 01 01 65.66 109.50 614.84 0.49
44670.543055557 01 02 65.83 109.64 615.13 0.49
44670.543750001 01 03 66.01 109.78 615.41 0.49
44670.544444446 01 04 66.18 109.93 615.70 0.49
44670.545138890 01 05 66.36 110.07 615.98 0.49
44670.545833334 01 06 66.53 110.21 616.27 0.49
44670.546527779 01 07 66.70 110.34 616.55 0.49
44670.547222223 01 08 66.87 110.48 616.83 0.49
44670.547916668 01 09 67.05 110.62 617.07 0.48
44670.548611112 01 10 67.22 110.75 617.21 0.48
44670.549305557 01 11 67.39 110.88 617.35 0.48
44670.550000001 01 12 67.56 111.02 617.49 0.48
44670.550694446 01 13 67.72 111.15 617.63 0.48
44670.551388890 01 14 67.89 111.28 617.77 0.48
44670.552083334 01 15 68.06 111.41 617.95 0.48
44670.552777779 01 16 68.22 111.54 618.22 0.48
44670.553472223 01 17 68.39 111.66 618.49 0.48
44670.554166668 01 18 68.55 111.79 618.76 0.48
44670.554861112 01 19 68.72 111.92 619.03 0.48
44670.555555557 01 20 68.88 112.04 619.29 0.48
44670.556250001 01 21 69.04 112.16 619.52 0.47
44670.556944446 01 22 69.20 112.28 619.65 0.47
44670.557638890 01 23 69.36 112.41 619.78 0.47
44670.558333334 01 24 69.52 112.53 619.91 0.47
44670.559027779 01 25 69.68 112.64 620.04 0.47
44670.559722223 01 26 69.84 112.76 620.17 0.47
44670.560416668 01 27 69.99 112.88 620.30 0.47
44670.561111112 01 28 70.15 112.99 620.42 0.47
44670.561805557 01 29 70.30 113.11 620.55 0.47
44670.562500001 01 30 70.45 113.22 620.67 0.47
44670.563194446 01 31 70.60 113.34 620.80 0.47
44670.563888890 01 32 70.75 113.45 620.92 0.47
44670.564583334 01 33 70.90 113.56 621.04 0.46
44670.565277779 01 34 71.05 113.67 621.20 0.46
44670.565972223 01 35 71.19 113.77 621.44 0.46
44670.566666668 01 36 71.34 113.88 621.68 0.46
44670.567361112 01 37 71.48 113.99 621.91 0.46
44670.568055557 01 38 71.62 114.09 622.14 0.46
44670.568750001 01 39 71.77 114.20 622.37 0.46
44670.569444446 01 40 71.90 114.30 622.60 0.46
44670.570138890 01 41 72.04 114.40 622.79 0.46
44670.570833335 01 42 72.18 114.50 622.90 0.46
44670.571527779 01 43 72.31 114.60 623.01 0.46
44670.572222223 01 44 72.45 114.70 623.12 0.46
44670.572916668 01 45 72.58 114.80 623.23 0.46
44670.573611112 01 46 72.71 114.90 623.33 0.46
44670.574305557 01 47 72.83 115.00 623.44 0.46
44670.575000001 01 48 72.96 115.09 623.54 0.45
44670.575694446 01 49 73.08 115.18 623.64 0.45
44670.576388890 01 50 73.21 115.28 623.74 0.45
44670.577083335 01 51 73.33 115.37 623.84 0.45
44670.577777779 01 52 73.45 115.46 623.94 0.45
44670.578472223 01 53 73.56 115.55 624.03 0.45
44670.579166668 01 54 73.68 115.64 624.13 0.45
44670.579861112 01 55 73.79 115.73 624.22 0.45
44670.580555557 01 56 73.90 115.82 624.31 0.45
44670.581250001 01 57 74.01 115.90 624.40 0.45
44670.581944446 01 58 74.12 115.99 624.49 0.45
44670.582638890 01 59 74.22 116.07 624.57 0.45
44670.583333335 02 00 74.32 116.15 624.66 0.45
44670.584027779 02 01 74.42 116.24 624.74 0.45
44670.584722223 02 02 74.52 116.32 624.82 0.45
44670.585416668 02 03 74.61 116.40 624.89 0.45
