# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 07 21 42 68.63 167.84 119.55 112.89 47.94
2023 05 07 21 43 68.73 167.93 119.52 112.99 48.32
2023 05 07 21 44 68.82 168.02 119.49 113.10 48.69
2023 05 07 21 45 68.91 168.10 119.46 113.20 49.08
2023 05 07 21 46 69.00 168.18 119.43 113.31 49.47
2023 05 07 21 47 69.09 168.26 119.39 113.41 49.86
2023 05 07 21 48 69.18 168.34 119.36 113.51 50.26
2023 05 07 21 49 69.26 168.42 119.33 113.61 50.66
2023 05 07 21 50 69.34 168.49 119.30 113.71 51.07
2023 05 07 21 51 69.43 168.57 119.26 113.81 51.48
2023 05 07 21 52 69.51 168.64 119.23 113.91 51.90
2023 05 07 21 53 69.58 168.71 119.19 114.01 52.32
2023 05 07 21 54 69.66 168.78 119.16 114.10 52.75
2023 05 07 21 55 69.73 168.85 119.12 114.20 53.18
2023 05 07 21 56 69.80 168.91 119.08 114.29 53.61
2023 05 07 21 57 69.87 168.97 119.04 114.38 54.06
2023 05 07 21 58 69.94 169.04 119.01 114.48 54.50
2023 05 07 21 59 70.01 169.10 118.97 114.57 54.95
2023 05 07 22 00 70.07 169.15 118.93 114.66 55.40
2023 05 07 22 01 70.14 169.21 118.89 114.75 55.86
2023 05 07 22 02 70.20 169.26 118.84 114.84 56.32
2023 05 07 22 03 70.25 169.32 118.80 114.93 56.79
2023 05 07 22 04 70.31 169.37 118.76 115.01 57.26
2023 05 07 22 05 70.36 169.42 118.72 115.10 57.73
2023 05 07 22 06 70.42 169.46 118.67 115.18 58.21
2023 05 07 22 07 70.47 169.51 118.63 115.27 58.69
2023 05 07 22 08 70.51 169.55 118.58 115.35 59.18
2023 05 07 22 09 70.56 169.60 118.53 115.44 59.66
2023 05 07 22 10 70.60 169.64 118.49 115.52 60.16
2023 05 07 22 11 70.64 169.68 118.44 115.60 60.65
2023 05 07 22 12 70.68 169.71 118.39 115.68 61.15
2023 05 07 22 13 70.72 169.75 118.34 115.76 61.65
2023 05 07 22 14 70.76 169.78 118.29 115.84 62.15
2023 05 07 22 15 70.79 169.81 118.24 115.91 62.66
2023 05 07 22 16 70.82 169.84 118.19 115.99 63.17
2023 05 07 22 17 70.85 169.87 118.14 116.07 63.68
2023 05 07 22 18 70.87 169.90 118.09 116.14 64.19
2023 05 07 22 19 70.90 169.92 118.03 116.22 64.71
2023 05 07 22 20 70.92 169.95 117.98 116.29 65.22
2023 05 07 22 21 70.94 169.97 117.92 116.36 65.74
2023 05 07 22 22 70.96 169.99 117.87 116.44 66.26
2023 05 07 22 23 70.97 170.00 117.81 116.51 66.78
2023 05 07 22 24 70.98 170.02 117.75 116.58 67.31
2023 05 07 22 25 70.99 170.03 117.69 116.65 67.83
2023 05 07 22 26 71.00 170.05 117.64 116.72 68.36
2023 05 07 22 27 71.01 170.06 117.58 116.78 68.88
2023 05 07 22 28 71.01 170.06 117.52 116.85 69.41
2023 05 07 22 29 71.01 170.07 117.45 116.92 69.94
2023 05 07 22 30 71.01 170.08 117.39 116.98 70.47
2023 05 07 22 31 71.01 170.08 117.33 117.05 71.00
2023 05 07 22 32 71.00 170.08 117.27 117.11 71.52
2023 05 07 22 33 70.99 170.08 117.20 117.17 72.05
2023 05 07 22 34 70.98 170.08 117.14 117.24 72.58
2023 05 07 22 35 70.97 170.07 117.07 117.30 73.11
2023 05 07 22 36 70.96 170.07 117.00 117.36 73.63
2023 05 07 22 37 70.94 170.06 116.94 117.42 74.16
2023 05 07 22 38 70.92 170.05 116.87 117.48 74.68
2023 05 07 22 39 70.90 170.04 116.80 117.54 75.21
2023 05 07 22 40 70.87 170.03 116.73 117.59 75.73
2023 05 07 22 41 70.85 170.01 116.66 117.65 76.25
2023 05 07 22 42 70.82 170.00 116.58 117.71 76.77
2023 05 07 22 43 70.79 169.98 116.51 117.76 77.29
2023 05 07 22 44 70.76 169.96 116.44 117.82 77.81
2023 05 07 22 45 70.72 169.94 116.36 117.87 78.32
2023 05 07 22 46 70.68 169.91 116.29 117.92 78.83
2023 05 07 22 47 70.64 169.89 116.21 117.98 79.34
2023 05 07 22 48 70.60 169.86 116.14 118.03 79.85
2023 05 07 22 49 70.56 169.83 116.06 118.08 80.35
2023 05 07 22 50 70.51 169.80 115.98 118.13 80.86
2023 05 07 22 51 70.46 169.77 115.90 118.18 81.35
2023 05 07 22 52 70.41 169.74 115.82 118.23 81.85
2023 05 07 22 53 70.36 169.70 115.74 118.28 82.34
2023 05 07 22 54 70.31 169.66 115.66 118.32 82.83
2023 05 07 22 55 70.25 169.62 115.57 118.37 83.32
2023 05 07 22 56 70.19 169.58 115.49 118.42 83.80
2023 05 07 22 57 70.13 169.54 115.40 118.46 84.28
2023 05 07 22 58 70.07 169.49 115.32 118.51 84.76
2023 05 07 22 59 70.01 169.45 115.23 118.55 85.23
2023 05 07 23 00 69.94 169.40 115.14 118.59 85.70
2023 05 07 23 01 69.87 169.35 115.06 118.64 86.16
2023 05 07 23 02 69.80 169.30 114.97 118.68 86.62
2023 05 07 23 03 69.73 169.24 114.88 118.72 87.08
2023 05 07 23 04 69.66 169.19 114.79 118.76 87.53
2023 05 07 23 05 69.58 169.13 114.69 118.80 87.97
2023 05 07 23 06 69.50 169.07 114.60 118.84 88.42
2023 05 07 23 07 69.42 169.01 114.51 118.88 88.85
2023 05 07 23 08 69.34 168.95 114.41 118.92 89.29
2023 05 07 23 09 69.26 168.89 114.32 118.95 89.72
2023 05 07 23 10 69.17 168.82 114.22 118.99 90.14
2023 05 07 23 11 69.09 168.75 114.12 119.03 90.56
2023 05 07 23 12 69.00 168.69 114.02 119.06 90.97
2023 05 07 23 13 68.91 168.62 113.93 119.10 91.38
2023 05 07 23 14 68.82 168.54 113.83 119.13 91.79
2023 05 07 23 15 68.73 168.47 113.72 119.16 92.19
2023 05 07 23 16 68.63 168.39 113.62 119.20 92.58
2023 05 07 23 17 68.53 168.32 113.52 119.23 92.97
2023 05 07 23 18 68.44 168.24 113.42 119.26 93.35
2023 05 07 23 19 68.34 168.16 113.31 119.29 93.73
2023 05 07 23 20 68.24 168.07 113.21 119.32 94.10
2023 05 07 23 21 68.13 167.99 113.10 119.35 94.47
2023 05 07 23 22 68.03 167.90 112.99 119.38 94.83
2023 05 07 23 23 67.92 167.82 112.88 119.41 95.19
2023 05 07 23 24 67.82 167.73 112.77 119.44 95.54
2023 05 07 23 25 67.71 167.64 112.66 119.47 95.88
2023 05 07 23 26 67.60 167.54 112.55 119.49 96.22
2023 05 07 23 27 67.49 167.45 112.44 119.52 96.55
2023 05 07 23 28 67.38 167.35 112.33 119.55 96.88
2023 05 07 23 29 67.26 167.25 112.21 119.57 97.20
2023 05 07 23 30 67.15 167.16 112.10 119.60 97.52
2023 05 07 23 31 67.03 167.05 111.98 119.62 97.83
2023 05 07 23 32 66.91 166.95 111.86 119.64 98.13
2023 05 07 23 33 66.79 166.85 111.74 119.67 98.43
2023 05 07 23 34 66.67 166.74 111.62 119.69 98.72
2023 05 07 23 35 66.55 166.64 111.50 119.71 99.01
2023 05 07 23 36 66.43 166.53 111.38 119.73 99.28
2023 05 07 23 37 66.31 166.42 111.26 119.75 99.56
2023 05 07 23 38 66.18 166.30 111.14 119.77 99.82
2023 05 07 23 39 66.05 166.19 111.01 119.79 100.08
2023 05 07 23 40 65.93 166.07 110.89 119.81 100.33
2023 05 07 23 41 65.80 165.96 110.76 119.83 100.58
2023 05 07 23 42 65.67 165.84 110.64 119.85 100.82
2023 05 07 23 43 65.54 165.72 110.51 119.87 101.05
2023 05 07 23 44 65.41 165.60 110.38 119.89 101.27
2023 05 07 23 45 65.28 165.47 110.25 119.90 101.49
2023 05 07 23 46 65.14 165.35 110.12 119.92 101.70
