# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 06 19 20 -8.95 0.00 0.00 0.00 0.00
2023 05 06 19 21 -8.76 0.00 0.00 0.00 0.00
2023 05 06 19 22 -8.57 0.00 0.00 0.00 0.00
2023 05 06 19 23 -8.37 0.00 0.00 0.00 0.00
2023 05 06 19 24 -8.18 0.00 0.00 0.00 0.00
2023 05 06 19 25 -7.99 0.00 0.00 0.00 0.00
2023 05 06 19 26 -7.80 0.00 0.00 0.00 0.00
2023 05 06 19 27 -7.60 0.00 0.00 0.00 0.00
2023 05 06 19 28 -7.41 0.00 0.00 0.00 0.00
2023 05 06 19 29 -7.22 0.00 0.00 0.00 0.00
2023 05 06 19 30 -7.02 0.00 0.00 0.00 0.00
2023 05 06 19 31 -6.83 0.00 0.00 0.00 0.00
2023 05 06 19 32 -6.63 0.00 0.00 0.00 0.00
2023 05 06 19 33 -6.44 0.00 0.00 0.00 0.00
2023 05 06 19 34 -6.24 0.00 0.00 0.00 0.00
2023 05 06 19 35 -6.05 0.00 0.00 0.00 0.00
2023 05 06 19 36 -5.85 0.00 0.00 0.00 0.00
2023 05 06 19 37 -5.66 0.00 0.00 0.00 0.00
2023 05 06 19 38 -5.46 0.00 0.00 0.00 0.00
2023 05 06 19 39 -5.26 0.00 0.00 0.00 0.00
2023 05 06 19 40 -5.07 0.00 0.00 0.00 0.00
2023 05 06 19 41 -4.87 0.00 0.00 0.00 0.00
2023 05 06 19 42 -4.67 0.00 0.00 0.00 0.00
2023 05 06 19 43 -4.48 0.00 0.00 0.00 0.00
2023 05 06 19 44 -4.28 0.00 0.00 0.00 0.00
2023 05 06 19 45 -4.08 0.00 0.00 0.00 0.00
2023 05 06 19 46 -3.88 0.00 0.00 0.00 0.00
2023 05 06 19 47 -3.69 0.00 0.00 0.00 0.00
2023 05 06 19 48 -3.49 0.00 0.00 0.00 0.00
2023 05 06 19 49 -3.29 0.00 0.00 0.00 0.00
2023 05 06 19 50 -3.09 0.00 0.00 0.00 0.00
2023 05 06 19 51 -2.89 0.00 0.00 0.00 0.00
2023 05 06 19 52 -2.69 0.00 0.00 0.00 0.00
2023 05 06 19 53 -2.49 0.00 0.00 0.00 0.00
2023 05 06 19 54 -2.29 0.00 0.00 0.00 0.00
2023 05 06 19 55 -2.10 0.00 0.00 0.00 0.00
2023 05 06 19 56 -1.90 0.00 0.00 0.00 0.00
2023 05 06 19 57 -1.70 0.00 0.00 0.00 0.00
2023 05 06 19 58 -1.49 0.00 0.00 0.00 0.00
2023 05 06 19 59 -1.29 0.00 0.00 0.00 0.00
2023 05 06 20 00 -1.09 0.00 0.00 0.00 0.00
2023 05 06 20 01 -0.89 0.00 0.00 0.00 0.00
2023 05 06 20 02 -0.69 0.00 0.00 0.00 0.00
2023 05 06 20 03 -0.49 0.00 0.00 0.00 0.00
2023 05 06 20 04 -0.29 0.00 0.00 0.00 0.00
2023 05 06 20 05 -0.09 0.00 0.00 0.00 0.00
2023 05 06 20 06 0.11 0.00 0.00 0.00 0.00
2023 05 06 20 07 0.32 0.00 0.00 0.00 0.00
2023 05 06 20 08 0.52 0.00 0.00 0.00 0.00
2023 05 06 20 09 0.72 0.00 0.00 0.00 0.00
2023 05 06 20 10 0.92 0.00 0.00 0.00 0.00
2023 05 06 20 11 1.13 0.00 0.00 0.00 0.00
2023 05 06 20 12 1.33 0.00 0.00 0.00 0.00
2023 05 06 20 13 1.53 0.00 0.00 0.00 0.00
2023 05 06 20 14 1.74 0.00 0.00 0.00 0.00
2023 05 06 20 15 1.94 0.00 0.00 0.00 0.00
2023 05 06 20 16 2.14 0.00 0.00 0.00 0.00
2023 05 06 20 17 2.35 0.00 0.00 0.00 0.00
2023 05 06 20 18 2.55 0.00 0.00 0.00 0.00
2023 05 06 20 19 2.76 0.00 0.00 0.00 0.00
2023 05 06 20 20 2.96 0.00 0.00 0.00 0.00
2023 05 06 20 21 3.16 0.00 0.00 0.00 0.00
2023 05 06 20 22 3.37 0.00 0.00 0.00 0.00
2023 05 06 20 23 3.57 0.00 0.00 0.00 0.00
2023 05 06 20 24 3.78 0.00 0.00 0.00 0.00
2023 05 06 20 25 3.99 0.00 0.00 0.00 0.00
2023 05 06 20 26 4.19 0.00 0.00 0.00 0.00
2023 05 06 20 27 4.40 0.00 0.00 0.00 0.00
2023 05 06 20 28 4.60 0.00 0.00 0.00 0.00
2023 05 06 20 29 4.81 0.00 0.00 0.00 0.00
2023 05 06 20 30 5.01 0.00 0.00 0.00 0.00
2023 05 06 20 31 5.22 0.00 0.00 0.00 0.00
2023 05 06 20 32 5.43 0.00 0.00 0.00 0.00
2023 05 06 20 33 5.63 0.00 0.00 0.00 0.00
2023 05 06 20 34 5.84 0.00 0.00 0.00 0.00
2023 05 06 20 35 6.05 0.00 0.00 0.00 0.00
2023 05 06 20 36 6.25 0.00 0.00 0.00 0.00
2023 05 06 20 37 6.46 0.00 0.00 0.00 0.00
2023 05 06 20 38 6.67 0.00 0.00 0.00 0.00
2023 05 06 20 39 6.88 0.00 0.00 0.00 0.00
2023 05 06 20 40 7.08 0.00 0.00 0.00 0.00
2023 05 06 20 41 7.29 0.00 0.00 0.00 0.00
2023 05 06 20 42 7.50 0.00 0.00 0.00 0.00
2023 05 06 20 43 7.71 0.00 0.00 0.00 0.00
2023 05 06 20 44 7.92 0.00 0.00 0.00 0.00
2023 05 06 20 45 8.12 0.00 0.00 0.00 0.00
2023 05 06 20 46 8.33 0.00 0.00 0.00 0.00
2023 05 06 20 47 8.54 0.00 0.00 0.00 0.00
2023 05 06 20 48 8.75 0.00 0.00 0.00 0.00
2023 05 06 20 49 8.96 0.00 0.00 0.00 0.00
2023 05 06 20 50 9.17 0.00 0.00 0.00 0.00
2023 05 06 20 51 9.38 0.00 0.00 0.00 0.00
2023 05 06 20 52 9.59 0.00 0.00 0.00 0.00
2023 05 06 20 53 9.80 0.00 0.00 0.00 0.00
2023 05 06 20 54 10.01 74.31 112.69 46.86 40.09
2023 05 06 20 55 10.22 74.30 112.63 47.16 40.11
2023 05 06 20 56 10.43 74.29 112.58 47.47 40.13
2023 05 06 20 57 10.64 74.29 112.53 47.79 40.15
2023 05 06 20 58 10.85 74.30 112.48 48.10 40.18
2023 05 06 20 59 11.06 74.32 112.43 48.41 40.20
2023 05 06 21 00 11.27 74.34 112.38 48.72 40.22
2023 05 06 21 01 11.48 74.36 112.33 49.04 40.24
2023 05 06 21 02 11.69 74.39 112.29 49.36 40.27
2023 05 06 21 03 11.90 74.43 112.24 49.67 40.29
2023 05 06 21 04 12.11 74.47 112.19 49.99 40.31
2023 05 06 21 05 12.32 74.52 112.14 50.31 40.33
2023 05 06 21 06 12.53 74.58 112.10 50.62 40.35
2023 05 06 21 07 12.74 74.64 112.05 50.94 40.37
2023 05 06 21 08 12.96 74.71 112.00 51.26 40.40
2023 05 06 21 09 13.17 74.78 111.96 51.58 40.42
2023 05 06 21 10 13.38 74.86 111.91 51.90 40.44
2023 05 06 21 11 13.59 74.94 111.87 52.22 40.46
2023 05 06 21 12 13.80 75.03 111.82 52.55 40.48
2023 05 06 21 13 14.02 75.13 111.78 52.87 40.50
2023 05 06 21 14 14.23 75.23 111.74 53.19 40.52
2023 05 06 21 15 14.44 75.34 111.69 53.51 40.54
2023 05 06 21 16 14.65 75.45 111.65 53.84 40.56
2023 05 06 21 17 14.86 75.57 111.61 54.16 40.58
2023 05 06 21 18 15.08 75.70 111.57 54.49 40.60
2023 05 06 21 19 15.29 75.83 111.53 54.81 40.62
2023 05 06 21 20 15.50 75.97 111.49 55.13 40.64
2023 05 06 21 21 15.72 76.11 111.45 55.46 40.66
2023 05 06 21 22 15.93 76.25 111.41 55.78 40.68
2023 05 06 21 23 16.14 76.41 111.37 56.11 40.70
2023 05 06 21 24 16.36 76.56 111.33 56.43 40.72
2023 05 06 21 25 16.57 76.73 111.29 56.76 40.74
2023 05 06 21 26 16.78 76.89 111.26 57.09 40.76
2023 05 06 21 27 17.00 77.07 111.22 57.41 40.78
2023 05 06 21 28 17.21 77.25 111.19 57.74 40.80
2023 05 06 21 29 17.42 77.43 111.15 58.06 40.82
2023 05 06 21 30 17.64 77.62 111.12 58.39 40.84
2023 05 06 21 31 17.85 77.81 111.08 58.72 40.86
2023 05 06 21 32 18.07 78.01 111.05 59.04 40.88
2023 05 06 21 33 18.28 78.22 111.01 59.37 40.90
2023 05 06 21 34 18.50 78.42 110.98 59.69 40.92
2023 05 06 21 35 18.71 78.64 110.95 60.02 40.94
2023 05 06 21 36 18.93 78.86 110.92 60.35 40.96
2023 05 06 21 37 19.14 79.08 110.89 60.67 40.98
2023 05 06 21 38 19.36 79.31 110.86 61.00 40.99
2023 05 06 21 39 19.57 79.54 110.83 61.32 41.01
2023 05 06 21 40 19.79 79.78 110.80 61.65 41.03
2023 05 06 21 41 20.00 80.02 110.77 61.98 41.05
2023 05 06 21 42 20.22 80.26 110.74 62.30 41.07
2023 05 06 21 43 20.43 80.51 110.72 62.63 41.09
2023 05 06 21 44 20.65 80.77 110.69 62.95 41.10
2023 05 06 21 45 20.86 81.03 110.66 63.28 41.12
2023 05 06 21 46 21.08 81.29 110.64 63.60 41.14
2023 05 06 21 47 21.29 81.56 110.61 63.92 41.16
2023 05 06 21 48 21.51 81.83 110.59 64.25 41.18
2023 05 06 21 49 21.73 82.10 110.57 64.57 41.20
2023 05 06 21 50 21.94 82.38 110.54 64.90 41.21
2023 05 06 21 51 22.16 82.66 110.52 65.22 41.23
2023 05 06 21 52 22.37 82.95 110.50 65.54 41.25
2023 05 06 21 53 22.59 83.24 110.48 65.87 41.27
2023 05 06 21 54 22.81 83.53 110.46 66.19 41.28
2023 05 06 21 55 23.02 83.83 110.44 66.51 41.30
2023 05 06 21 56 23.24 84.13 110.42 66.83 41.32
2023 05 06 21 57 23.46 84.44 110.40 67.15 41.34
2023 05 06 21 58 23.67 84.75 110.39 67.47 41.35
2023 05 06 21 59 23.89 85.06 110.37 67.79 41.37
2023 05 06 22 00 24.11 85.37 110.35 68.11 41.39
2023 05 06 22 01 24.32 85.69 110.34 68.43 41.41
2023 05 06 22 02 24.54 86.01 110.32 68.75 41.42
2023 05 06 22 03 24.76 86.34 110.31 69.07 41.44
2023 05 06 22 04 24.98 86.66 110.30 69.39 41.46
2023 05 06 22 05 25.19 86.99 110.28 69.71 41.47
2023 05 06 22 06 25.41 87.33 110.27 70.03 41.49
2023 05 06 22 07 25.63 87.66 110.26 70.34 41.51
2023 05 06 22 08 25.85 88.00 110.25 70.66 41.53
2023 05 06 22 09 26.06 88.35 110.24 70.98 41.54
2023 05 06 22 10 26.28 88.69 110.23 71.29 41.56
2023 05 06 22 11 26.50 89.04 110.22 71.61 41.58
2023 05 06 22 12 26.72 89.39 110.21 71.92 41.59
2023 05 06 22 13 26.94 89.74 110.21 72.23 41.61
2023 05 06 22 14 27.15 90.10 110.20 72.55 41.63
2023 05 06 22 15 27.37 90.45 110.19 72.86 41.64
2023 05 06 22 16 27.59 90.81 110.19 73.17 41.66
2023 05 06 22 17 27.81 91.18 110.18 73.48 41.68
2023 05 06 22 18 28.03 91.54 110.18 73.79 41.69
2023 05 06 22 19 28.24 91.91 110.18 74.10 41.71
2023 05 06 22 20 28.46 92.28 110.17 74.41 41.72
2023 05 06 22 21 28.68 92.65 110.17 74.72 41.74
2023 05 06 22 22 28.90 93.02 110.17 75.03 41.76
2023 05 06 22 23 29.12 93.40 110.17 75.34 41.77
2023 05 06 22 24 29.34 93.77 110.17 75.65 41.79
2023 05 06 22 25 29.56 94.15 110.17 75.95 41.81
2023 05 06 22 26 29.78 94.53 110.17 76.26 41.82
2023 05 06 22 27 30.00 94.92 110.18 76.56 41.84
